rider_id,city,signup_date,rider_type
R011461,Capital City,2022-04-23,Power
R011462,Metroville,2021-04-25,Regular
R011463,Metroville,2021-05-19,Occasional
R011464,Metroville,2021-02-22,Occasional
R011465,Capital City,2022-07-20,Occasional
R011466,Capital City,2022-12-20,Regular
R011467,Capital City,2022-09-04,Power
R011468,Capital City,2022-09-29,Power
R011469,Metroville,2021-03-13,New
R011470,Metroville,2021-01-03,Occasional
R011471,Metroville,2021-12-04,Occasional
R011472,Metroville,2021-11-20,Occasional
R011473,Metroville,2021-01-08,Power
R011474,Capital City,2021-05-11,Regular
R011475,Metroville,2022-10-11,Power
R011476,Metroville,2021-07-20,Occasional
R011477,Capital City,2022-06-22,Regular
R011478,Metroville,2021-10-25,Occasional
R011479,Metroville,2022-07-16,Regular
R011480,Metroville,2021-10-21,Regular
R011481,Metroville,2022-04-18,Power
R011482,Metroville,2021-01-23,New
R011483,Metroville,2022-02-26,Regular
R011484,Capital City,2021-08-07,Occasional
R011485,Metroville,2021-07-05,Occasional
R011486,Metroville,2021-02-26,Power
R011487,Metroville,2021-12-06,Occasional
R011488,Capital City,2021-05-11,Power
R011489,Capital City,2022-02-20,Regular
R011490,Capital City,2021-11-06,New
R011491,Capital City,2022-10-02,Power
R011492,Capital City,2022-09-12,Regular
R011493,Metroville,2021-03-21,New
R011494,Metroville,2021-05-25,Regular
R011495,Metroville,2022-01-14,Power
R011496,Metroville,2022-08-08,Occasional
R011497,Metroville,2022-04-01,Regular
R011498,Metroville,2022-06-01,Regular
R011499,Capital City,2021-11-20,Power
R011500,Capital City,2021-01-16,Regular
R011501,Metroville,2022-02-20,Regular
R011502,Metroville,2022-12-26,Occasional
R011503,Capital City,2022-07-13,Regular
R011504,Metroville,2021-08-16,Power
R011505,Metroville,2022-12-31,Power
R011506,Capital City,2022-09-24,Occasional
R011507,Metroville,2022-10-22,New
R011508,Metroville,2021-01-18,Regular
R011509,Capital City,2021-10-31,Occasional
R011510,Metroville,2021-07-13,Occasional
R011511,Capital City,2021-11-01,Regular
R011512,Metroville,2021-03-02,Regular
R011513,Metroville,2022-03-12,New
R011514,Capital City,2021-10-17,Occasional
R011515,Metroville,2022-07-11,Regular
R011516,Metroville,2022-07-05,Regular
R011517,Metroville,2021-12-14,Occasional
R011518,Metroville,2022-06-25,New
R011519,Capital City,2021-01-11,Occasional
R011520,Metroville,2022-08-17,Power
R011521,Capital City,2022-06-13,Regular
R011522,Capital City,2021-08-21,Power
R011523,Metroville,2022-06-29,Regular
R011524,Metroville,2021-08-05,Occasional
R011525,Metroville,2022-09-11,Power
R011526,Capital City,2021-09-27,Regular
R011527,Metroville,2021-05-31,Occasional
R011528,Metroville,2022-05-29,Regular
R011529,Capital City,2022-06-25,Occasional
R011530,Metroville,2022-06-10,Regular
R011531,Metroville,2022-11-02,Occasional
R011532,Metroville,2022-06-28,Occasional
R011533,Metroville,2022-06-19,Regular
R011534,Metroville,2022-04-11,Regular
R011535,Capital City,2021-11-09,Regular
R011536,Capital City,2021-10-07,Regular
R011537,Metroville,2021-03-31,New
R011538,Metroville,2021-04-02,New
R011539,Metroville,2022-09-12,Occasional
R011540,Capital City,2021-03-21,Occasional
R011541,Capital City,2022-07-15,New
R011542,Capital City,2022-10-12,Regular
R011543,Metroville,2022-03-07,Regular
R011544,Metroville,2022-10-06,Occasional
R011545,Capital City,2021-12-11,Occasional
R011546,Capital City,2022-08-27,Regular
R011547,Metroville,2022-03-24,Power
R011548,Metroville,2022-10-28,Regular
R011549,Metroville,2022-01-16,New
R011550,Metroville,2022-12-02,Occasional
R011551,Capital City,2021-05-12,Regular
R011552,Capital City,2022-05-06,Regular
R011553,Metroville,2021-08-30,Occasional
R011554,Capital City,2021-08-23,New
R011555,Capital City,2021-02-12,Regular
R011556,Metroville,2022-09-20,Regular
R011557,Capital City,2022-12-23,Power
R011558,Capital City,2022-10-31,Regular
R011559,Metroville,2022-04-04,Occasional
R011560,Capital City,2022-12-25,Occasional
R011561,Capital City,2021-02-19,Regular
R011562,Metroville,2021-05-15,Regular
R011563,Metroville,2022-11-20,Regular
R011564,Metroville,2022-09-24,Regular
R011565,Capital City,2022-05-30,Power
R011566,Capital City,2021-07-16,Regular
R011567,Metroville,2022-12-25,Regular
R011568,Capital City,2021-12-13,Occasional
R011569,Metroville,2021-04-24,Power
R011570,Metroville,2021-07-18,Power
R011571,Metroville,2022-04-04,Regular
R011572,Metroville,2021-08-22,Power
R011573,Capital City,2021-09-04,Occasional
R011574,Metroville,2022-01-21,Occasional
R011575,Capital City,2021-04-23,Occasional
R011576,Capital City,2021-10-19,Occasional
R011577,Metroville,2022-01-22,Occasional
R011578,Capital City,2021-12-18,Power
R011579,Metroville,2021-02-02,Occasional
R011580,Metroville,2022-01-15,Regular
R011581,Capital City,2022-02-13,Regular
R011582,Capital City,2022-05-01,New
R011583,Capital City,2021-12-28,Power
R011584,Capital City,2021-02-19,Power
R011585,Metroville,2021-11-19,Occasional
R011586,Capital City,2021-12-10,Regular
R011587,Capital City,2021-04-16,New
R011588,Capital City,2022-11-04,Regular
R011589,Capital City,2022-01-02,Regular
R011590,Capital City,2022-01-28,Occasional
R011591,Metroville,2022-09-21,Occasional
R011592,Metroville,2022-12-29,Regular
R011593,Metroville,2021-09-21,Occasional
R011594,Capital City,2021-01-16,Regular
R011595,Metroville,2021-11-16,Occasional
R011596,Capital City,2022-08-12,Regular
R011597,Metroville,2022-12-06,Regular
R011598,Metroville,2021-04-25,Regular
R011599,Metroville,2022-08-29,New
R011600,Capital City,2021-07-07,Regular
R011601,Capital City,2022-03-21,Occasional
R011602,Capital City,2021-01-15,Regular
R011603,Capital City,2022-04-22,New
R011604,Metroville,2021-12-20,Power
R011605,Metroville,2021-09-26,Occasional
R011606,Metroville,2021-04-08,Regular
R011607,Metroville,2021-01-29,Regular
R011608,Metroville,2021-02-26,Regular
R011609,Capital City,2021-09-02,Occasional
R011610,Metroville,2021-07-23,Occasional
R011611,Metroville,2021-11-04,Regular
R011612,Metroville,2021-02-24,Regular
R011613,Metroville,2022-06-23,Power
R011614,Metroville,2022-12-29,Regular
R011615,Metroville,2021-03-19,Regular
R011616,Metroville,2022-02-06,Regular
R011617,Metroville,2022-12-15,Regular
R011618,Capital City,2021-03-24,Regular
R011619,Metroville,2021-12-29,New
R011620,Metroville,2022-11-16,New
R011621,Capital City,2022-02-02,Occasional
R011622,Metroville,2021-02-06,Power
R011623,Capital City,2021-10-04,Power
R011624,Metroville,2022-05-07,Occasional
R011625,Capital City,2021-04-20,Regular
R011626,Capital City,2021-08-23,Regular
R011627,Capital City,2021-11-18,Occasional
R011628,Metroville,2021-04-14,Power
R011629,Metroville,2022-10-10,Regular
R011630,Metroville,2022-01-10,Occasional
R011631,Capital City,2021-10-20,Regular
R011632,Metroville,2021-09-01,Regular
R011633,Capital City,2021-02-26,Regular
R011634,Metroville,2021-01-15,Regular
R011635,Metroville,2022-09-21,Power
R011636,Metroville,2021-12-03,Regular
R011637,Metroville,2022-03-07,New
R011638,Metroville,2021-04-20,Regular
R011639,Metroville,2022-06-16,New
R011640,Metroville,2021-01-02,Occasional
R011641,Metroville,2022-08-08,Regular
R011642,Capital City,2021-07-18,Regular
R011643,Capital City,2021-05-26,Occasional
R011644,Metroville,2021-08-03,Occasional
R011645,Capital City,2022-11-30,Occasional
R011646,Capital City,2022-08-24,Regular
R011647,Metroville,2021-08-10,Power
R011648,Capital City,2022-10-04,Occasional
R011649,Capital City,2022-02-27,Regular
R011650,Metroville,2021-02-11,Regular
R011651,Metroville,2021-06-19,Regular
R011652,Metroville,2021-09-10,Power
R011653,Capital City,2022-07-13,Occasional
R011654,Capital City,2021-10-02,Regular
R011655,Metroville,2022-09-05,Occasional
R011656,Metroville,2021-08-26,New
R011657,Metroville,2021-02-22,Regular
R011658,Metroville,2021-06-27,Power
R011659,Capital City,2022-04-30,Occasional
R011660,Metroville,2022-04-27,Regular
R011661,Capital City,2022-05-30,Occasional
R011662,Metroville,2022-07-11,Occasional
R011663,Metroville,2021-02-25,Regular
R011664,Capital City,2021-01-15,Occasional
R011665,Capital City,2022-10-02,Occasional
R011666,Metroville,2022-09-15,Occasional
R011667,Capital City,2021-10-13,Occasional
R011668,Capital City,2022-12-03,Power
R011669,Metroville,2022-07-21,Power
R011670,Metroville,2022-02-01,Occasional
R011671,Metroville,2021-12-05,Occasional
R011672,Capital City,2022-03-20,New
R011673,Capital City,2022-05-21,Regular
R011674,Metroville,2022-04-13,Regular
R011675,Metroville,2021-02-19,Occasional
R011676,Metroville,2021-09-01,Occasional
R011677,Metroville,2021-02-14,Regular
R011678,Metroville,2022-08-28,Power
R011679,Metroville,2021-02-19,Regular
R011680,Capital City,2022-08-15,Power
R011681,Capital City,2021-07-03,Regular
R011682,Metroville,2021-03-24,Power
R011683,Capital City,2021-08-16,Occasional
R011684,Metroville,2022-10-01,Regular
R011685,Metroville,2021-01-23,Occasional
R011686,Metroville,2022-01-26,Power
R011687,Metroville,2022-05-17,New
R011688,Metroville,2021-05-22,Occasional
R011689,Metroville,2021-04-26,New
R011690,Metroville,2022-10-27,Regular
R011691,Capital City,2021-03-13,Occasional
R011692,Capital City,2022-01-15,Power
R011693,Capital City,2021-12-11,Regular
R011694,Metroville,2021-12-07,Power
R011695,Metroville,2021-03-03,Regular
R011696,Capital City,2021-03-15,Regular
R011697,Capital City,2021-06-05,Power
R011698,Capital City,2021-10-11,Regular
R011699,Metroville,2022-05-08,Occasional
R011700,Metroville,2022-05-18,Regular
R011701,Metroville,2022-04-11,Occasional
R011702,Metroville,2022-09-05,Power
R011703,Metroville,2022-03-10,Regular
R011704,Capital City,2022-10-04,New
R011705,Metroville,2022-09-09,Occasional
R011706,Metroville,2022-10-02,Regular
R011707,Capital City,2022-01-18,Power
R011708,Metroville,2021-05-05,New
R011709,Capital City,2022-06-23,Power
R011710,Metroville,2022-09-05,Occasional
R011711,Metroville,2021-05-25,Regular
R011712,Metroville,2021-12-21,New
R011713,Capital City,2022-08-24,Power
R011714,Metroville,2022-02-15,Occasional
R011715,Metroville,2021-12-08,Regular
R011716,Capital City,2021-05-21,Occasional
R011717,Capital City,2022-12-31,Regular
R011718,Metroville,2022-02-17,Occasional
R011719,Metroville,2022-10-30,Regular
R011720,Metroville,2021-05-07,Occasional
R011721,Capital City,2021-07-02,Power
R011722,Capital City,2022-06-21,Power
R011723,Capital City,2021-11-30,Occasional
R011724,Metroville,2021-10-25,Occasional
R011725,Capital City,2022-02-08,Regular
R011726,Metroville,2021-12-24,Power
R011727,Metroville,2021-02-05,Power
R011728,Capital City,2022-08-25,Regular
R011729,Capital City,2021-07-18,Power
R011730,Metroville,2021-02-21,New
R011731,Capital City,2021-04-25,Regular
R011732,Metroville,2021-05-07,Regular
R011733,Metroville,2022-05-19,Regular
R011734,Capital City,2022-09-14,Regular
R011735,Capital City,2021-11-23,Regular
R011736,Metroville,2022-12-23,Occasional
R011737,Capital City,2021-06-29,Occasional
R011738,Metroville,2021-09-17,Power
R011739,Metroville,2022-02-12,Regular
R011740,Metroville,2022-08-06,New
R011741,Metroville,2022-03-04,Occasional
R011742,Metroville,2022-05-22,Power
R011743,Metroville,2021-08-08,Regular
R011744,Metroville,2021-02-04,Regular
R011745,Capital City,2021-09-22,Occasional
R011746,Capital City,2022-08-04,Power
R011747,Capital City,2021-04-26,Occasional
R011748,Capital City,2022-03-17,Regular
R011749,Capital City,2022-08-05,Occasional
R011750,Capital City,2021-02-19,Occasional
R011751,Capital City,2021-01-12,Power
R011752,Capital City,2022-11-27,New
R011753,Metroville,2021-04-28,Regular
R011754,Capital City,2022-02-08,Occasional
R011755,Metroville,2022-02-19,Regular
R011756,Metroville,2021-08-05,Regular
R011757,Metroville,2021-01-26,Regular
R011758,Metroville,2022-08-28,Occasional
R011759,Metroville,2022-03-27,Regular
R011760,Metroville,2021-01-08,Power
R011761,Metroville,2021-05-24,Power
R011762,Capital City,2021-08-30,Regular
R011763,Metroville,2021-03-26,Occasional
R011764,Metroville,2022-05-26,Occasional
R011765,Metroville,2021-08-13,Occasional
R011766,Metroville,2022-03-09,Power
R011767,Metroville,2021-01-10,Power
R011768,Metroville,2021-12-12,Regular
R011769,Metroville,2022-11-02,Power
R011770,Metroville,2022-01-25,Occasional
R011771,Capital City,2022-07-29,Occasional
R011772,Metroville,2022-05-31,Power
R011773,Capital City,2022-05-16,Occasional
R011774,Metroville,2021-01-14,Power
R011775,Capital City,2022-11-09,Occasional
R011776,Capital City,2022-07-02,Regular
R011777,Metroville,2021-08-20,Regular
R011778,Metroville,2021-11-26,Occasional
R011779,Metroville,2022-03-01,Regular
R011780,Metroville,2021-02-25,Regular
R011781,Capital City,2022-07-22,Power
R011782,Metroville,2022-12-10,Power
R011783,Metroville,2021-06-19,Occasional
R011784,Capital City,2021-11-26,Regular
R011785,Capital City,2022-01-21,Regular
R011786,Metroville,2021-10-26,Occasional
R011787,Capital City,2021-02-06,Occasional
R011788,Capital City,2021-09-04,Power
R011789,Metroville,2022-01-10,Occasional
R011790,Capital City,2021-11-27,Occasional
R011791,Metroville,2021-11-27,Power
R011792,Capital City,2022-10-20,Occasional
R011793,Capital City,2021-07-10,Regular
R011794,Metroville,2022-03-18,Power
R011795,Capital City,2022-03-18,Regular
R011796,Metroville,2021-01-18,Occasional
R011797,Metroville,2022-06-16,Regular
R011798,Metroville,2021-01-14,Occasional
R011799,Metroville,2021-06-19,Regular
R011800,Metroville,2021-11-24,Regular
R011801,Metroville,2022-09-24,Regular
R011802,Metroville,2022-08-20,Power
R011803,Metroville,2022-02-04,Occasional
R011804,Capital City,2021-05-17,Occasional
R011805,Capital City,2022-11-07,Occasional
R011806,Metroville,2021-01-05,Occasional
R011807,Capital City,2022-02-24,Regular
R011808,Metroville,2021-09-20,Power
R011809,Metroville,2021-03-02,Occasional
R011810,Metroville,2022-07-18,Power
R011811,Capital City,2021-05-20,New
R011812,Metroville,2022-08-14,Regular
R011813,Metroville,2021-10-06,Occasional
R011814,Capital City,2021-01-19,Power
R011815,Metroville,2021-08-25,Occasional
R011816,Metroville,2022-03-09,Regular
R011817,Metroville,2022-08-06,Occasional
R011818,Capital City,2022-06-01,Regular
R011819,Capital City,2022-05-23,Occasional
R011820,Metroville,2022-06-15,Regular
R011821,Metroville,2021-03-06,Occasional
R011822,Metroville,2022-12-23,Occasional
R011823,Capital City,2021-12-27,Occasional
R011824,Capital City,2021-05-22,Regular
R011825,Metroville,2022-09-19,Regular
R011826,Capital City,2021-02-06,Regular
R011827,Metroville,2022-08-03,Occasional
R011828,Metroville,2021-12-12,Power
R011829,Metroville,2021-10-21,Regular
R011830,Capital City,2021-02-05,Occasional
R011831,Metroville,2022-07-13,Regular
R011832,Capital City,2022-11-05,Power
R011833,Capital City,2022-09-25,Power
R011834,Metroville,2022-01-02,Regular
R011835,Metroville,2021-09-03,Occasional
R011836,Metroville,2022-07-02,New
R011837,Capital City,2022-11-09,Power
R011838,Metroville,2022-09-03,Occasional
R011839,Metroville,2021-07-23,Occasional
R011840,Capital City,2021-03-07,Regular
R011841,Capital City,2022-01-20,Power
R011842,Metroville,2021-05-04,Regular
R011843,Metroville,2021-10-14,Regular
R011844,Metroville,2022-08-02,Occasional
R011845,Metroville,2021-03-30,New
R011846,Metroville,2021-11-14,Regular
R011847,Metroville,2022-04-26,Power
R011848,Capital City,2022-11-28,Occasional
R011849,Capital City,2022-09-02,New
R011850,Capital City,2022-04-30,Regular
R011851,Capital City,2021-11-21,Regular
R011852,Capital City,2021-08-19,Regular
R011853,Capital City,2022-02-26,Power
R011854,Metroville,2021-01-27,Power
R011855,Metroville,2021-05-01,Regular
R011856,Metroville,2022-07-09,Power
R011857,Metroville,2021-03-04,Occasional
R011858,Capital City,2021-12-13,Power
R011859,Capital City,2021-01-23,Regular
R011860,Metroville,2021-02-14,Regular
R011861,Capital City,2021-02-26,Regular
R011862,Metroville,2022-10-02,Power
R011863,Metroville,2021-09-14,Occasional
R011864,Metroville,2021-03-07,Regular
R011865,Metroville,2021-12-06,Occasional
R011866,Capital City,2022-03-26,Regular
R011867,Metroville,2021-03-25,New
R011868,Capital City,2021-03-04,New
R011869,Capital City,2021-10-03,New
R011870,Metroville,2021-12-21,Power
R011871,Metroville,2022-12-21,Regular
R011872,Metroville,2022-09-01,Regular
R011873,Metroville,2022-09-04,Regular
R011874,Metroville,2022-10-09,Power
R011875,Capital City,2022-08-30,Occasional
R011876,Capital City,2021-08-19,Regular
R011877,Capital City,2021-03-16,Occasional
R011878,Metroville,2021-02-16,Regular
R011879,Metroville,2021-07-29,Regular
R011880,Metroville,2022-05-16,Regular
R011881,Metroville,2022-12-09,Regular
R011882,Capital City,2021-05-11,Regular
R011883,Metroville,2021-05-25,Occasional
R011884,Capital City,2021-05-25,Regular
R011885,Capital City,2021-08-28,Regular
R011886,Metroville,2022-03-27,Regular
R011887,Capital City,2021-01-21,Regular
R011888,Capital City,2022-09-27,Regular
R011889,Capital City,2021-05-04,Regular
R011890,Metroville,2022-06-30,Occasional
R011891,Capital City,2021-12-04,Regular
R011892,Capital City,2021-08-24,New
R011893,Metroville,2021-03-12,Power
R011894,Capital City,2021-01-12,Occasional
R011895,Metroville,2021-10-14,Occasional
R011896,Metroville,2022-03-02,Occasional
R011897,Metroville,2021-05-26,New
R011898,Metroville,2022-08-26,Power
R011899,Metroville,2022-09-22,Occasional
R011900,Capital City,2022-02-02,Occasional
R011901,Metroville,2022-10-28,Regular
R011902,Metroville,2021-01-01,Occasional
R011903,Metroville,2021-06-30,New
R011904,Metroville,2022-06-26,Regular
R011905,Metroville,2021-11-12,Regular
R011906,Metroville,2021-01-14,Occasional
R011907,Metroville,2022-12-12,New
R011908,Metroville,2021-11-24,Power
R011909,Metroville,2021-06-11,Regular
R011910,Capital City,2021-07-01,Power
R011911,Metroville,2021-07-08,New
R011912,Capital City,2021-08-19,New
R011913,Metroville,2022-10-28,Power
