ride_id,rider_id,driver_id,city,zone,request_time,pickup_time,completion_time,distance_km,fare,surge_multiplier,wait_time,trip_duration,status,cancellation_reason
REQ0064053,R011226,D02436,Metroville,Suburbs,2023-03-02 08:15:44,2023-03-02 08:19:32,2023-03-02 09:17:14,21.1,43.77,1.2,3.8,57.7,Completed,
REQ0064054,R001270,D00595,Capital City,Industrial Zone,2023-03-06 08:00:53,2023-03-06 08:08:35,2023-03-06 08:26:17,6.4,15.4,1.2,7.7,17.7,Completed,
REQ0064055,R001649,D02850,Capital City,University Area,2023-01-29 15:36:03,2023-01-29 15:43:33,2023-01-29 16:11:27,14.9,34.39,1.4,7.5,27.9,Completed,
REQ0064056,R000629,D01499,Metroville,Suburbs,2023-01-25 09:36:35,2023-01-25 09:39:05,2023-01-25 09:45:47,2.5,6.5,1.0,2.5,6.7,Completed,
REQ0064057,R002083,D01589,Capital City,University Area,2023-01-23 21:01:02,2023-01-23 21:03:56,2023-01-23 21:47:02,24.9,38.84,1.0,2.9,43.1,Completed,
REQ0064058,R008616,D01820,Metroville,Residential North,2023-03-27 12:24:19,2023-03-27 12:31:49,2023-03-27 13:14:49,19.5,32.35,1.0,7.5,43.0,Completed,
REQ0064059,R003947,D00403,Capital City,Westside,2023-03-12 19:17:31,2023-03-12 19:22:19,2023-03-12 19:44:19,14.7,30.47,1.3,4.8,22.0,Completed,
REQ0064060,R001563,D01705,Capital City,University Area,2023-03-07 20:13:06,2023-03-07 20:20:36,2023-03-07 20:54:54,12.0,26.45,1.2,7.5,34.3,Completed,
REQ0064061,R002500,D02004,Capital City,Westside,2023-03-31 17:37:34,2023-03-31 17:43:16,2023-03-31 18:08:40,9.6,24.96,1.4,5.7,25.4,Completed,
REQ0064062,R000726,D00660,Metroville,Downtown,2023-03-13 04:44:12,2023-03-13 04:51:30,2023-03-13 05:03:12,7.2,12.89,1.0,7.3,11.7,Completed,
REQ0064063,R011141,D02093,Metroville,Airport,2023-02-15 12:55:08,2023-02-15 13:00:20,2023-02-15 13:51:38,23.6,46.22,1.2,5.2,51.3,Completed,
REQ0064064,R006882,D01363,Metroville,Suburbs,2023-03-08 10:24:40,2023-03-08 10:27:46,2023-03-08 10:54:52,12.4,21.45,1.0,3.1,27.1,Completed,
REQ0064065,R007118,D01532,Capital City,Industrial Zone,2023-01-03 08:02:06,2023-01-03 08:10:00,2023-01-03 08:40:42,10.1,24.99,1.3,7.9,30.7,Completed,
REQ0064066,R014861,D02333,Metroville,Airport,2023-01-12 15:19:30,2023-01-12 15:22:24,2023-01-12 15:57:06,24.6,52.11,1.4,2.9,34.7,Completed,
REQ0064067,R005963,D00282,Metroville,Tech Park,2023-03-23 07:22:18,2023-03-23 07:27:36,2023-03-23 08:00:42,13.6,35.68,1.5,5.3,33.1,Completed,
REQ0064068,R001044,D02195,Metroville,Airport,2023-02-10 18:08:57,2023-02-10 18:13:15,2023-02-10 18:21:39,3.2,10.64,1.4,4.3,8.4,Completed,
REQ0064069,R006063,D00918,Metroville,Tech Park,2023-01-14 20:09:14,2023-01-14 20:15:32,2023-01-14 20:40:08,9.1,20.53,1.2,6.3,24.6,Completed,
REQ0064070,R000879,D02110,Capital City,Industrial Zone,2023-03-03 19:21:15,2023-03-03 19:25:03,2023-03-03 20:05:57,20.5,46.53,1.4,3.8,40.9,Completed,
REQ0064071,R002166,D00947,Metroville,Residential North,2023-02-05 17:54:54,2023-02-05 17:58:36,2023-02-05 18:26:36,10.0,22.44,1.2,3.7,28.0,Completed,
REQ0064072,R012488,D00203,Capital City,Westside,2023-01-08 23:59:26,2023-01-09 00:03:32,2023-01-09 01:02:56,23.5,39.61,1.0,4.1,59.4,Completed,
REQ0064073,R003211,D01214,Capital City,University Area,2023-01-11 20:52:05,2023-01-11 20:55:35,2023-01-11 21:34:23,17.6,38.27,1.3,3.5,38.8,Completed,
REQ0064074,R014466,D00280,Metroville,Airport,2023-01-31 07:27:45,,,,,1.2,8.8,,Cancelled_Driver,Vehicle issue
REQ0064075,R005394,D01013,Metroville,Downtown,2023-03-27 21:49:22,2023-03-27 21:57:16,2023-03-27 22:26:40,17.1,38.4,1.4,7.9,29.4,Completed,
REQ0064076,R005114,D02266,Capital City,Industrial Zone,2023-02-02 00:54:20,2023-02-02 01:02:02,2023-02-02 01:04:08,1.0,4.02,1.0,7.7,2.1,Completed,
REQ0064077,R011231,D02531,Metroville,Airport,2023-01-13 09:46:59,2023-01-13 09:50:11,2023-01-13 10:53:11,20.3,43.57,1.2,3.2,63.0,Completed,
REQ0064078,R006823,D02143,Capital City,Industrial Zone,2023-03-13 17:41:44,,,,,1.2,7.1,,Cancelled_Driver,Vehicle issue
REQ0064079,R005135,D00557,Metroville,Downtown,2023-02-12 20:27:39,2023-02-12 20:35:33,2023-02-12 21:08:27,21.9,40.46,1.2,7.9,32.9,Completed,
REQ0064080,R002825,D00422,Capital City,University Area,2023-03-30 10:31:58,2023-03-30 10:39:16,2023-03-30 10:58:52,14.0,31.14,1.4,7.3,19.6,Completed,
REQ0064081,R002650,D01496,Metroville,Airport,2023-02-26 15:26:42,2023-02-26 15:32:06,2023-02-26 15:57:48,13.5,24.81,1.1,5.4,25.7,Completed,
REQ0064082,R004465,D02602,Metroville,Tech Park,2023-03-26 11:37:11,2023-03-26 11:41:29,2023-03-26 11:49:23,5.8,15.97,1.5,4.3,7.9,Completed,
REQ0064083,R005784,D01098,Metroville,Downtown,2023-03-31 17:03:35,2023-03-31 17:07:05,2023-03-31 17:43:17,15.4,31.69,1.2,3.5,36.2,Completed,
REQ0064084,R004933,D01817,Capital City,Industrial Zone,2023-01-10 08:18:05,2023-01-10 08:24:41,2023-01-10 08:42:59,7.8,18.99,1.3,6.6,18.3,Completed,
REQ0064085,R014687,D00363,Capital City,University Area,2023-02-23 10:59:43,2023-02-23 11:05:13,2023-02-23 11:46:37,18.3,33.74,1.1,5.5,41.4,Completed,
REQ0064086,R002628,D00279,Capital City,University Area,2023-01-27 09:11:50,2023-01-27 09:14:44,2023-01-27 09:49:20,10.9,29.08,1.4,2.9,34.6,Completed,
REQ0064087,R005712,D02977,Capital City,Industrial Zone,2023-01-15 16:49:05,2023-01-15 16:55:11,2023-01-15 17:27:05,21.9,43.63,1.3,6.1,31.9,Completed,
REQ0064088,R005631,D00782,Metroville,Airport,2023-02-27 06:09:16,2023-02-27 06:14:46,2023-02-27 06:18:28,2.4,7.12,1.2,5.5,3.7,Completed,
REQ0064089,R013272,D00279,Capital City,Central Business District,2023-02-03 01:56:13,2023-02-03 02:02:13,2023-02-03 02:31:19,14.5,24.27,1.0,6.0,29.1,Completed,
REQ0064090,R002734,D00964,Capital City,Westside,2023-01-02 03:30:30,2023-01-02 03:35:18,2023-01-02 04:14:42,16.7,28.45,1.0,4.8,39.4,Completed,
REQ0064091,R000128,D01867,Metroville,Suburbs,2023-02-21 14:57:47,2023-02-21 15:01:11,2023-02-21 15:54:05,21.7,36.48,1.0,3.4,52.9,Completed,
REQ0064092,R007103,D01303,Capital City,Industrial Zone,2023-02-27 09:50:29,2023-02-27 09:53:47,2023-02-27 10:40:53,21.3,49.17,1.4,3.3,47.1,Completed,
REQ0064093,R011588,D01111,Capital City,Westside,2023-03-01 16:29:26,2023-03-01 16:33:02,2023-03-01 16:39:32,3.3,11.15,1.5,3.6,6.5,Completed,
REQ0064094,R012478,D00683,Metroville,Residential North,2023-03-29 19:51:10,2023-03-29 19:58:16,2023-03-29 20:07:52,4.8,12.61,1.3,7.1,9.6,Completed,
REQ0064095,R002792,D01546,Capital City,Central Business District,2023-01-17 07:00:20,2023-01-17 07:02:32,2023-01-17 07:36:32,18.8,45.24,1.5,2.2,34.0,Completed,
REQ0064096,R013790,D02190,Metroville,Downtown,2023-02-09 09:19:31,2023-02-09 09:31:55,2023-02-09 09:47:31,8.1,27.66,1.9,12.4,15.6,Completed,
REQ0064097,R003200,D00343,Metroville,Residential North,2023-01-15 12:00:07,2023-01-15 12:03:25,2023-01-15 12:41:31,22.8,46.25,1.3,3.3,38.1,Completed,
REQ0064098,R001769,D00654,Metroville,Tech Park,2023-02-24 08:05:40,2023-02-24 08:08:10,2023-02-24 08:12:04,1.5,5.86,1.2,2.5,3.9,Completed,
REQ0064099,R013741,D02412,Metroville,Residential North,2023-02-07 15:18:02,2023-02-07 15:24:50,2023-02-07 15:53:20,19.7,30.41,1.0,6.8,28.5,Completed,
REQ0064100,R003337,D00907,Metroville,Downtown,2023-02-26 16:52:05,2023-02-26 16:58:59,2023-02-26 17:41:59,14.6,34.41,1.3,6.9,43.0,Completed,
REQ0064101,R001360,D02124,Capital City,Westside,2023-01-28 11:11:32,2023-01-28 11:13:38,2023-01-28 11:28:38,7.6,13.87,1.0,2.1,15.0,Completed,
REQ0064102,R014652,D00054,Metroville,Suburbs,2023-01-09 20:15:33,2023-01-09 20:19:39,2023-01-09 20:57:15,23.1,35.86,1.0,4.1,37.6,Completed,
REQ0064103,R010671,D01426,Metroville,Suburbs,2023-01-26 08:00:34,2023-01-26 08:03:16,2023-01-26 08:09:34,2.7,10.03,1.5,2.7,6.3,Completed,
REQ0064104,R011277,D00251,Capital City,Central Business District,2023-02-20 12:12:13,2023-02-20 12:16:07,2023-02-20 12:33:19,7.4,16.75,1.2,3.9,17.2,Completed,
REQ0064105,R007778,D00261,Metroville,Downtown,2023-03-08 19:18:57,2023-03-08 19:24:33,2023-03-08 19:55:21,20.2,40.77,1.3,5.6,30.8,Completed,
REQ0064106,R006101,D01539,Metroville,Downtown,2023-02-28 18:18:23,2023-02-28 18:22:17,2023-02-28 19:11:59,23.0,45.07,1.2,3.9,49.7,Completed,
REQ0064107,R013464,D00094,Metroville,Airport,2023-02-20 21:46:12,2023-02-20 21:52:48,2023-02-20 22:21:12,16.2,26.2,1.0,6.6,28.4,Completed,
REQ0064108,R004039,D00521,Capital City,University Area,2023-01-18 03:24:26,2023-01-18 03:27:20,2023-01-18 03:37:56,6.7,12.13,1.0,2.9,10.6,Completed,
REQ0064109,R010123,D01625,Capital City,Central Business District,2023-02-14 10:46:16,2023-02-14 10:52:16,2023-02-14 11:25:16,17.4,39.66,1.4,6.0,33.0,Completed,
REQ0064110,R003417,D02737,Metroville,Suburbs,2023-03-17 19:05:29,2023-03-17 19:07:53,2023-03-17 19:19:05,6.3,16.44,1.4,2.4,11.2,Completed,
REQ0064111,R013074,,Metroville,Airport,2023-03-08 09:01:57,,,,,1.3,3.6,,Cancelled_Rider,Wait time too long
REQ0064112,R006907,D00456,Metroville,Suburbs,2023-01-14 06:31:04,2023-01-14 06:38:58,2023-01-14 07:04:46,14.9,24.25,1.0,7.9,25.8,Completed,
REQ0064113,R004752,D01445,Metroville,Suburbs,2023-03-06 07:39:09,2023-03-06 07:46:21,2023-03-06 08:19:27,21.0,42.46,1.3,7.2,33.1,Completed,
REQ0064114,R014930,D00909,Capital City,University Area,2023-02-11 18:18:38,2023-02-11 18:20:44,2023-02-11 19:16:56,24.6,56.63,1.4,2.1,56.2,Completed,
REQ0064115,R014929,D00808,Metroville,Tech Park,2023-03-04 21:06:53,2023-03-04 21:13:29,2023-03-04 21:21:59,5.9,14.11,1.3,6.6,8.5,Completed,
REQ0064116,R005102,D00450,Metroville,Airport,2023-01-17 11:02:49,2023-01-17 11:04:55,2023-01-17 11:20:43,8.0,20.26,1.4,2.1,15.8,Completed,
REQ0064117,R000404,D01823,Capital City,Westside,2023-01-27 13:23:52,2023-01-27 13:30:28,2023-01-27 13:50:04,12.6,20.56,1.0,6.6,19.6,Completed,
REQ0064118,R013016,D00403,Capital City,Central Business District,2023-01-04 09:47:14,2023-01-04 09:53:44,2023-01-04 11:25:02,23.1,65.87,1.5,6.5,91.3,Completed,
REQ0064119,R004529,D02238,Capital City,Central Business District,2023-01-10 12:02:27,2023-01-10 12:06:45,2023-01-10 12:24:21,9.5,19.85,1.2,4.3,17.6,Completed,
REQ0064120,R003934,D02276,Metroville,Tech Park,2023-02-19 12:22:49,2023-02-19 12:24:55,2023-02-19 12:27:13,1.0,5.66,1.4,2.1,2.3,Completed,
REQ0064121,R005887,D02180,Metroville,Residential North,2023-03-12 15:16:37,2023-03-12 15:20:43,2023-03-12 16:01:37,16.1,41.93,1.5,4.1,40.9,Completed,
REQ0064122,R012919,D02104,Capital City,Central Business District,2023-02-15 04:13:03,2023-02-15 04:17:03,2023-02-15 04:34:39,6.6,13.06,1.0,4.0,17.6,Completed,
REQ0064123,R009587,D02956,Metroville,Residential North,2023-03-06 07:17:50,2023-03-06 07:20:38,2023-03-06 07:39:02,10.1,22.59,1.3,2.8,18.4,Completed,
REQ0064124,R005323,,Metroville,Tech Park,2023-03-24 17:02:28,,,,,2.6,3.8,,Cancelled_Rider,Price too high
REQ0064125,R011534,D02734,Metroville,Tech Park,2023-02-20 05:48:18,2023-02-20 05:51:06,2023-02-20 06:23:42,19.5,30.79,1.0,2.8,32.6,Completed,
REQ0064126,R005754,D02280,Capital City,Industrial Zone,2023-02-23 00:21:56,2023-02-23 00:29:20,2023-02-23 00:59:08,18.7,29.41,1.0,7.4,29.8,Completed,
REQ0064127,R009492,D02575,Metroville,Suburbs,2023-01-27 07:20:48,2023-01-27 07:27:18,2023-01-27 07:58:12,18.3,40.73,1.4,6.5,30.9,Completed,
REQ0064128,R001224,D00439,Metroville,Tech Park,2023-03-19 22:18:54,2023-03-19 22:24:36,2023-03-19 23:10:24,24.4,54.11,1.4,5.7,45.8,Completed,
REQ0064129,R003559,,Capital City,University Area,2023-03-03 17:50:56,,,,,1.3,2.2,,Cancelled_Rider,Wait time too long
REQ0064130,R004633,D02050,Capital City,Central Business District,2023-02-13 20:36:57,2023-02-13 20:43:33,2023-02-13 20:56:27,6.9,17.8,1.4,6.6,12.9,Completed,
REQ0064131,R001275,,Metroville,Suburbs,2023-03-25 10:19:32,,,,,1.0,3.4,,Cancelled_Rider,Wait time too long
REQ0064132,R002897,D02206,Capital City,Westside,2023-01-06 14:35:28,2023-01-06 14:40:40,2023-01-06 15:10:52,18.6,29.35,1.0,5.2,30.2,Completed,
REQ0064133,R011896,D00300,Metroville,Suburbs,2023-01-06 21:40:57,2023-01-06 21:46:51,2023-01-06 22:30:45,18.9,31.76,1.0,5.9,43.9,Completed,
REQ0064134,R008354,D02165,Capital City,University Area,2023-02-16 08:08:41,2023-02-16 08:16:11,2023-02-16 08:31:53,6.5,16.45,1.3,7.5,15.7,Completed,
REQ0064135,R007670,D01499,Metroville,Suburbs,2023-03-23 18:06:51,2023-03-23 18:10:57,2023-03-23 19:12:09,22.7,42.81,1.1,4.1,61.2,Completed,
REQ0064136,R012834,D01076,Metroville,Residential North,2023-01-19 07:49:20,2023-01-19 07:52:02,2023-01-19 08:06:02,8.5,17.76,1.2,2.7,14.0,Completed,
REQ0064137,R013049,,Metroville,Suburbs,2023-01-11 21:37:08,,,,,1.0,2.1,,Cancelled_Rider,Wait time too long
REQ0064138,R003556,D02920,Capital City,Westside,2023-01-18 07:18:52,2023-01-18 07:26:10,2023-01-18 08:03:22,13.6,36.6,1.5,7.3,37.2,Completed,
REQ0064139,R001473,D02891,Capital City,Central Business District,2023-03-24 09:33:51,2023-03-24 09:35:57,2023-03-24 09:41:57,3.0,9.1,1.3,2.1,6.0,Completed,
REQ0064140,R010524,D00325,Metroville,Airport,2023-02-26 15:35:03,2023-02-26 15:40:33,2023-02-26 15:50:27,5.1,15.16,1.5,5.5,9.9,Completed,
REQ0064141,R001930,D01486,Metroville,Airport,2023-02-14 16:38:37,2023-02-14 16:46:13,2023-02-14 16:50:13,2.4,8.97,1.5,7.6,4.0,Completed,
REQ0064142,R007346,D02057,Capital City,Westside,2023-01-10 16:26:58,2023-01-10 16:33:22,2023-01-10 16:47:04,7.1,14.38,1.1,6.4,13.7,Completed,
REQ0064143,R009380,D01938,Metroville,Suburbs,2023-02-01 00:03:12,2023-02-01 00:06:42,2023-02-01 00:11:42,2.3,6.01,1.0,3.5,5.0,Completed,
REQ0064144,R005492,D01642,Capital City,University Area,2023-01-24 06:40:36,2023-01-24 06:46:30,2023-01-24 07:08:54,16.4,33.2,1.3,5.9,22.4,Completed,
REQ0064145,R001082,D02709,Metroville,Tech Park,2023-02-11 05:32:31,2023-02-11 05:38:13,2023-02-11 06:15:19,22.0,34.46,1.0,5.7,37.1,Completed,
REQ0064146,R009168,D00871,Metroville,Tech Park,2023-01-30 07:32:04,2023-01-30 07:35:04,2023-01-30 08:11:16,18.6,39.33,1.3,3.0,36.2,Completed,
REQ0064147,R009233,D00060,Metroville,Tech Park,2023-03-16 08:11:15,2023-03-16 08:14:39,2023-03-16 08:29:57,6.9,19.61,1.5,3.4,15.3,Completed,
REQ0064148,R013286,D00810,Metroville,Downtown,2023-03-16 08:07:03,2023-03-16 08:26:33,2023-03-16 09:13:51,21.6,56.82,1.6,19.5,47.3,Completed,
REQ0064149,R005304,D00549,Capital City,Westside,2023-01-21 19:43:29,2023-01-21 19:50:11,2023-01-21 20:20:23,19.7,42.94,1.4,6.7,30.2,Completed,
REQ0064150,R006168,D01989,Metroville,Airport,2023-02-19 20:30:27,2023-02-19 20:37:03,2023-02-19 21:15:03,23.7,47.63,1.3,6.6,38.0,Completed,
REQ0064151,R003384,D01008,Capital City,Westside,2023-01-01 13:36:22,2023-01-01 13:43:16,2023-01-01 13:57:04,5.2,10.81,1.0,6.9,13.8,Completed,
REQ0064152,R004249,D00035,Capital City,Industrial Zone,2023-03-29 17:21:26,2023-03-29 17:26:14,2023-03-29 17:41:02,6.3,17.19,1.4,4.8,14.8,Completed,
REQ0064153,R003396,D01083,Capital City,Industrial Zone,2023-02-15 11:47:28,2023-02-15 11:50:34,2023-02-15 12:09:58,13.3,21.37,1.0,3.1,19.4,Completed,
REQ0064154,R001990,D00234,Metroville,Downtown,2023-01-08 09:39:34,2023-01-08 09:43:16,2023-01-08 11:04:52,20.8,55.58,1.4,3.7,81.6,Completed,
REQ0064155,R006761,D00829,Metroville,Suburbs,2023-01-07 07:29:35,2023-01-07 07:34:35,2023-01-07 08:15:11,23.0,36.19,1.0,5.0,40.6,Completed,
REQ0064156,R008244,D01464,Capital City,University Area,2023-03-11 15:17:10,2023-03-11 15:19:34,2023-03-11 15:59:52,23.7,48.08,1.3,2.4,40.3,Completed,
REQ0064157,R005243,D02880,Metroville,Downtown,2023-02-14 02:33:32,2023-02-14 02:38:26,2023-02-14 03:06:14,12.4,21.55,1.0,4.9,27.8,Completed,
REQ0064158,R000743,D00107,Metroville,Suburbs,2023-03-13 04:51:06,2023-03-13 04:55:00,2023-03-13 05:29:24,24.7,37.3,1.0,3.9,34.4,Completed,
REQ0064159,R007781,D02942,Metroville,Downtown,2023-03-17 15:10:37,2023-03-17 15:18:01,2023-03-17 16:04:07,16.0,42.92,1.5,7.4,46.1,Completed,
REQ0064160,R013228,,Capital City,Westside,2023-03-14 06:59:18,,,,,1.0,1.7,,Cancelled_Rider,Wait time too long
REQ0064161,R007260,D00813,Capital City,Central Business District,2023-02-02 18:43:58,2023-02-02 18:51:16,2023-02-02 19:34:10,13.1,36.98,1.5,7.3,42.9,Completed,
REQ0064162,R006437,D02141,Metroville,Suburbs,2023-03-06 22:41:43,2023-03-06 22:45:49,2023-03-06 23:16:01,17.5,28.03,1.0,4.1,30.2,Completed,
REQ0064163,R007628,D02028,Capital City,Industrial Zone,2023-03-21 09:40:31,2023-03-21 09:43:01,2023-03-21 10:22:07,17.8,32.7,1.1,2.5,39.1,Completed,
REQ0064164,R005434,D01904,Metroville,Downtown,2023-03-24 15:48:34,2023-03-24 15:55:58,2023-03-24 16:00:10,1.8,6.35,1.2,7.4,4.2,Completed,
REQ0064165,R013156,D02267,Metroville,Downtown,2023-01-06 15:23:52,2023-01-06 15:28:10,2023-01-06 16:28:16,21.3,51.91,1.4,4.3,60.1,Completed,
REQ0064166,R003896,D00929,Metroville,Suburbs,2023-03-31 10:54:55,2023-03-31 11:02:19,2023-03-31 11:14:55,5.3,10.75,1.0,7.4,12.6,Completed,
REQ0064167,R000149,D02835,Capital City,University Area,2023-01-23 07:25:42,2023-01-23 07:30:06,2023-01-23 08:04:00,16.6,38.51,1.4,4.4,33.9,Completed,
REQ0064168,R009765,D00005,Capital City,Westside,2023-02-27 17:04:16,2023-02-27 17:07:16,2023-02-27 17:32:46,12.9,32.71,1.5,3.0,25.5,Completed,
REQ0064169,R007731,D00257,Metroville,Downtown,2023-02-17 07:26:31,2023-02-17 07:32:31,2023-02-17 08:21:31,25.0,51.81,1.3,6.0,49.0,Completed,
REQ0064170,R008102,D01539,Metroville,Suburbs,2023-02-06 06:33:48,2023-02-06 06:38:00,2023-02-06 06:59:48,15.7,24.61,1.0,4.2,21.8,Completed,
REQ0064171,R009270,D02252,Metroville,Residential North,2023-02-21 21:41:16,2023-02-21 21:49:16,2023-02-21 22:08:46,12.8,20.79,1.0,8.0,19.5,Completed,
REQ0064172,R009703,D02971,Capital City,Westside,2023-03-03 08:57:39,2023-03-03 09:03:21,2023-03-03 10:25:45,23.6,60.45,1.4,5.7,82.4,Completed,
REQ0064173,R001899,D00442,Metroville,Tech Park,2023-03-15 21:17:54,2023-03-15 21:25:54,2023-03-15 21:58:24,24.3,36.53,1.0,8.0,32.5,Completed,
REQ0064174,R003904,D01508,Capital City,Westside,2023-01-28 05:46:29,2023-01-28 05:49:17,2023-01-28 05:54:17,3.4,7.33,1.0,2.8,5.0,Completed,
REQ0064175,R000804,D00824,Metroville,Downtown,2023-01-30 17:03:00,2023-01-30 17:09:30,2023-01-30 18:14:36,23.6,56.82,1.4,6.5,65.1,Completed,
REQ0064176,R007962,D02481,Metroville,Airport,2023-02-11 21:46:06,2023-02-11 21:48:18,2023-02-11 22:43:30,19.4,37.47,1.1,2.2,55.2,Completed,
REQ0064177,R008645,D02233,Capital City,Westside,2023-01-17 14:17:21,2023-01-17 14:20:33,2023-01-17 14:30:45,5.0,10.03,1.0,3.2,10.2,Completed,
REQ0064178,R014087,D01388,Capital City,University Area,2023-01-09 11:09:46,2023-01-09 11:14:16,2023-01-09 11:20:46,4.1,11.75,1.4,4.5,6.5,Completed,
REQ0064179,R008912,D02058,Capital City,Westside,2023-01-10 12:09:27,2023-01-10 12:14:27,2023-01-10 12:29:33,9.0,15.56,1.0,5.0,15.1,Completed,
REQ0064180,R001716,D02045,Metroville,Residential North,2023-03-26 16:53:31,2023-03-26 17:00:43,2023-03-26 17:08:49,5.0,12.63,1.3,7.2,8.1,Completed,
REQ0064181,R011769,D01432,Metroville,Tech Park,2023-01-11 10:11:27,2023-01-11 10:18:57,2023-01-11 10:28:45,5.8,14.21,1.3,7.5,9.8,Completed,
REQ0064182,R007104,D01779,Metroville,Downtown,2023-01-21 06:58:32,2023-01-21 07:03:38,2023-01-21 07:23:02,12.4,20.29,1.0,5.1,19.4,Completed,
REQ0064183,R010244,D00492,Metroville,Suburbs,2023-03-13 06:58:13,2023-03-13 07:05:19,2023-03-13 07:21:07,8.3,14.83,1.0,7.1,15.8,Completed,
REQ0064184,R012166,D01021,Metroville,Downtown,2023-03-08 18:52:22,2023-03-08 18:56:16,2023-03-08 19:44:58,14.8,35.83,1.3,3.9,48.7,Completed,
REQ0064185,R003255,D00069,Capital City,University Area,2023-01-12 08:40:44,2023-01-12 08:42:50,2023-01-12 08:54:44,4.9,15.25,1.5,2.1,11.9,Completed,
REQ0064186,R002153,D02420,Capital City,Central Business District,2023-03-21 18:16:55,,,,,1.3,4.6,,Cancelled_Driver,Rider no-show
REQ0064187,R014486,D02419,Metroville,Downtown,2023-03-22 16:10:38,2023-03-22 16:18:14,2023-03-22 16:24:50,4.4,10.52,1.2,7.6,6.6,Completed,
REQ0064188,R008932,D00551,Metroville,Suburbs,2023-02-28 10:37:41,2023-02-28 10:44:23,2023-02-28 10:48:41,1.9,5.42,1.0,6.7,4.3,Completed,
REQ0064189,R010277,D00725,Metroville,Tech Park,2023-03-17 08:22:11,2023-03-17 08:25:05,2023-03-17 09:11:35,13.2,35.44,1.4,2.9,46.5,Completed,
REQ0064190,R014676,D01093,Capital City,Central Business District,2023-02-11 17:42:23,2023-02-11 17:49:41,2023-02-11 17:56:23,2.5,7.81,1.2,7.3,6.7,Completed,
REQ0064191,R006408,D00414,Metroville,Downtown,2023-02-03 11:00:37,2023-02-03 11:05:55,2023-02-03 11:19:01,9.0,21.37,1.4,5.3,13.1,Completed,
REQ0064192,R005013,D02884,Capital City,Westside,2023-01-26 07:59:25,2023-01-26 08:02:43,2023-01-26 08:38:49,24.4,52.07,1.4,3.3,36.1,Completed,
REQ0064193,R012685,D01077,Capital City,Westside,2023-01-06 11:47:24,2023-01-06 11:50:30,2023-01-06 12:22:24,19.5,30.68,1.0,3.1,31.9,Completed,
REQ0064194,R009200,D01192,Capital City,Central Business District,2023-01-22 18:04:38,2023-01-22 18:09:50,2023-01-22 18:15:50,2.5,7.68,1.2,5.2,6.0,Completed,
REQ0064195,R007717,D02951,Metroville,Residential North,2023-01-11 07:39:43,2023-01-11 07:43:55,2023-01-11 08:42:43,20.7,43.39,1.2,4.2,58.8,Completed,
REQ0064196,R006654,D01465,Metroville,Airport,2023-02-13 08:25:56,2023-02-13 08:32:38,2023-02-13 09:40:02,23.0,48.25,1.2,6.7,67.4,Completed,
REQ0064197,R007403,D02083,Metroville,Suburbs,2023-02-08 18:25:46,2023-02-08 18:29:22,2023-02-08 18:56:22,9.1,24.46,1.4,3.6,27.0,Completed,
REQ0064198,R009001,D00122,Capital City,Westside,2023-02-09 20:15:14,2023-02-09 20:18:32,2023-02-09 20:43:56,17.8,27.67,1.0,3.3,25.4,Completed,
REQ0064199,R012996,D01886,Capital City,University Area,2023-01-14 08:14:07,2023-01-14 08:16:49,2023-01-14 08:19:43,1.4,4.61,1.0,2.7,2.9,Completed,
REQ0064200,R009076,D00547,Capital City,University Area,2023-02-24 08:43:28,2023-02-24 08:49:28,2023-02-24 09:24:34,18.1,44.23,1.5,6.0,35.1,Completed,
REQ0064201,R008368,D00209,Capital City,Westside,2023-02-13 13:41:46,2023-02-13 13:45:46,2023-02-13 14:06:28,12.4,20.48,1.0,4.0,20.7,Completed,
REQ0064202,R011692,D00920,Capital City,Industrial Zone,2023-03-31 18:51:03,2023-03-31 18:53:51,2023-03-31 18:57:51,1.8,6.31,1.2,2.8,4.0,Completed,
REQ0064203,R013175,D02165,Capital City,Westside,2023-02-03 20:36:11,2023-02-03 20:40:17,2023-02-03 20:43:11,1.1,4.25,1.0,4.1,2.9,Completed,
REQ0064204,R002639,D01001,Metroville,Airport,2023-01-16 08:51:13,2023-01-16 08:57:55,2023-01-16 10:02:49,22.8,59.39,1.5,6.7,64.9,Completed,
REQ0064205,R009424,D02465,Capital City,University Area,2023-03-19 21:47:00,2023-03-19 21:54:54,2023-03-19 22:10:18,10.6,24.54,1.4,7.9,15.4,Completed,
REQ0064206,R001572,D00916,Metroville,Airport,2023-03-07 07:06:01,2023-03-07 07:11:55,2023-03-07 07:45:07,13.7,28.7,1.2,5.9,33.2,Completed,
REQ0064207,R012463,D00256,Metroville,Tech Park,2023-02-22 12:13:50,2023-02-22 12:16:08,2023-02-22 12:36:38,9.2,23.26,1.4,2.3,20.5,Completed,
REQ0064208,R000759,D00464,Capital City,University Area,2023-01-30 14:30:53,2023-01-30 14:35:47,2023-01-30 14:56:59,11.8,23.81,1.2,4.9,21.2,Completed,
REQ0064209,R006035,D02036,Capital City,Industrial Zone,2023-02-13 21:05:33,2023-02-13 21:13:33,2023-02-13 21:39:09,10.2,18.58,1.0,8.0,25.6,Completed,
REQ0064210,R003591,D01593,Metroville,Downtown,2023-01-20 18:03:49,2023-01-20 18:07:31,2023-01-20 18:38:37,16.2,39.91,1.5,3.7,31.1,Completed,
